Food type,methane gas level,humidity,temperature,spoiled or not spoiled,outcome
Sweets/Desserts,357,71,23.01,not spoiled,0
Sweets/Desserts,362,77,22.88,not spoiled,0
Sweets/Desserts,362,77,22.84,not spoiled,0
Sweets/Desserts,362,74,23.08,not spoiled,0
Sweets/Desserts,358,68,23.19,not spoiled,0
Sweets/Desserts,365,73,22.98,not spoiled,0
Sweets/Desserts,365,76,23.0,not spoiled,0
Sweets/Desserts,362,76,22.93,not spoiled,0
Sweets/Desserts,366,75,23.1,not spoiled,0
Sweets/Desserts,365,74,23.36,not spoiled,0
Sweets/Desserts,361,70,23.22,not spoiled,0
Sweets/Desserts,363,78,23.5,not spoiled,0
Sweets/Desserts,369,71,23.71,not spoiled,0
Sweets/Desserts,367,74,23.47,not spoiled,0
Sweets/Desserts,365,72,23.51,not spoiled,0
Sweets/Desserts,364,78,23.65,not spoiled,0
Sweets/Desserts,365,77,23.53,not spoiled,0
Sweets/Desserts,366,74,23.58,not spoiled,0
Sweets/Desserts,365,77,23.63,not spoiled,0
Sweets/Desserts,363,71,23.6,not spoiled,0
Sweets/Desserts,372,75,23.96,not spoiled,0
Sweets/Desserts,372,72,23.8,not spoiled,0
Sweets/Desserts,366,78,24.1,not spoiled,0
Sweets/Desserts,370,76,24.06,not spoiled,0
Sweets/Desserts,367,77,24.03,not spoiled,0
Sweets/Desserts,370,73,24.21,not spoiled,0
Sweets/Desserts,370,77,24.0,not spoiled,0
Sweets/Desserts,370,72,24.07,not spoiled,0
Sweets/Desserts,378,72,24.35,not spoiled,0
Sweets/Desserts,371,74,23.96,not spoiled,0
Sweets/Desserts,370,72,24.35,not spoiled,0
Sweets/Desserts,371,77,24.49,not spoiled,0
Sweets/Desserts,376,74,24.64,not spoiled,0
Sweets/Desserts,369,72,24.73,not spoiled,0
Sweets/Desserts,372,71,24.53,not spoiled,0
Sweets/Desserts,379,77,24.72,not spoiled,0
Sweets/Desserts,375,67,24.53,not spoiled,0
Sweets/Desserts,376,72,24.64,not spoiled,0
Sweets/Desserts,382,79,24.96,not spoiled,0
Sweets/Desserts,377,74,24.8,not spoiled,0
Sweets/Desserts,374,77,24.89,not spoiled,0
Sweets/Desserts,376,76,24.76,not spoiled,0
Sweets/Desserts,374,74,25.03,not spoiled,0
Sweets/Desserts,381,70,25.13,not spoiled,0
Sweets/Desserts,380,71,25.18,not spoiled,0
Sweets/Desserts,382,71,24.94,not spoiled,0
Sweets/Desserts,382,76,25.32,not spoiled,0
Sweets/Desserts,378,77,25.07,not spoiled,0
Sweets/Desserts,377,72,25.27,not spoiled,0
Sweets/Desserts,380,75,25.08,not spoiled,0
Sweets/Desserts,378,75,25.35,not spoiled,0
Sweets/Desserts,381,75,25.28,not spoiled,0
Sweets/Desserts,384,73,25.42,not spoiled,0
Sweets/Desserts,381,80,25.54,not spoiled,0
Sweets/Desserts,382,77,25.71,not spoiled,0
Sweets/Desserts,382,75,25.76,not spoiled,0
Sweets/Desserts,385,73,25.34,not spoiled,0
Sweets/Desserts,381,72,25.84,not spoiled,0
Sweets/Desserts,377,76,25.82,not spoiled,0
Sweets/Desserts,385,74,25.76,not spoiled,0
Sweets/Desserts,387,75,25.76,not spoiled,0
Sweets/Desserts,386,69,25.94,not spoiled,0
Sweets/Desserts,383,73,26.03,not spoiled,0
Sweets/Desserts,382,75,26.11,not spoiled,0
Sweets/Desserts,387,78,26.07,not spoiled,0
Sweets/Desserts,386,72,25.78,not spoiled,0
Sweets/Desserts,386,71,26.13,not spoiled,0
Sweets/Desserts,392,76,26.08,not spoiled,0
Sweets/Desserts,384,75,26.62,not spoiled,0
Sweets/Desserts,393,70,26.37,not spoiled,0
Sweets/Desserts,388,70,26.52,not spoiled,0
Sweets/Desserts,383,73,26.56,not spoiled,0
Sweets/Desserts,388,75,26.56,not spoiled,0
Sweets/Desserts,392,79,26.51,not spoiled,0
Sweets/Desserts,388,72,26.54,not spoiled,0
Sweets/Desserts,385,77,26.37,not spoiled,0
Sweets/Desserts,390,69,26.75,not spoiled,0
Sweets/Desserts,388,76,26.82,not spoiled,0
Sweets/Desserts,392,80,26.82,not spoiled,0
Sweets/Desserts,394,75,26.9,not spoiled,0
Sweets/Desserts,389,73,26.75,not spoiled,0
Sweets/Desserts,390,79,26.94,not spoiled,0
Sweets/Desserts,395,76,26.94,not spoiled,0
Sweets/Desserts,390,75,27.19,not spoiled,0
Sweets/Desserts,390,72,27.14,not spoiled,0
Sweets/Desserts,390,76,27.09,not spoiled,0
Sweets/Desserts,395,73,27.22,not spoiled,0
Sweets/Desserts,395,76,27.14,not spoiled,0
Sweets/Desserts,393,75,27.3,not spoiled,0
Sweets/Desserts,395,78,27.48,not spoiled,0
Sweets/Desserts,400,73,27.25,not spoiled,0
Sweets/Desserts,393,75,27.49,not spoiled,0
Sweets/Desserts,390,77,27.44,not spoiled,0
Sweets/Desserts,398,74,27.4,not spoiled,0
Sweets/Desserts,397,75,27.93,not spoiled,0
Sweets/Desserts,395,74,27.89,not spoiled,0
Sweets/Desserts,400,75,27.67,not spoiled,0
Sweets/Desserts,401,77,27.77,spoiled,1
Sweets/Desserts,392,81,27.56,not spoiled,0
Sweets/Desserts,397,70,27.67,not spoiled,0
Sweets/Desserts,406,71,27.8,spoiled,1
Sweets/Desserts,402,75,28.01,spoiled,1
Sweets/Desserts,402,75,28.05,spoiled,1
Sweets/Desserts,404,74,28.17,spoiled,1
Sweets/Desserts,401,73,28.27,spoiled,1
Sweets/Desserts,404,71,28.27,spoiled,1
Sweets/Desserts,404,73,28.11,spoiled,1
Sweets/Desserts,404,77,28.38,spoiled,1
Sweets/Desserts,402,75,28.47,spoiled,1
Sweets/Desserts,403,77,28.37,spoiled,1
Sweets/Desserts,402,71,28.21,spoiled,1
Sweets/Desserts,404,79,28.71,spoiled,1
Sweets/Desserts,401,73,28.6,spoiled,1
Sweets/Desserts,402,76,28.22,spoiled,1
Sweets/Desserts,404,75,29.0,spoiled,1
Sweets/Desserts,402,73,28.67,spoiled,1
Sweets/Desserts,404,76,29.16,spoiled,1
Sweets/Desserts,405,77,28.9,spoiled,1
Sweets/Desserts,408,83,28.87,spoiled,1
Sweets/Desserts,410,77,28.98,spoiled,1
Sweets/Desserts,406,77,28.89,spoiled,1
Sweets/Desserts,412,78,29.06,spoiled,1
Sweets/Desserts,411,77,29.41,spoiled,1
Sweets/Desserts,410,75,29.02,spoiled,1
Sweets/Desserts,409,76,29.29,spoiled,1
Sweets/Desserts,410,78,29.15,spoiled,1
Sweets/Desserts,413,79,29.29,spoiled,1
Sweets/Desserts,414,70,29.66,spoiled,1
Sweets/Desserts,414,69,29.49,spoiled,1
Sweets/Desserts,411,79,29.58,spoiled,1
Sweets/Desserts,413,73,29.53,spoiled,1
Sweets/Desserts,415,70,29.97,spoiled,1
Sweets/Desserts,410,70,29.48,spoiled,1
Sweets/Desserts,411,80,29.44,spoiled,1
Sweets/Desserts,413,78,29.98,spoiled,1
Sweets/Desserts,416,73,29.72,spoiled,1
Sweets/Desserts,416,73,29.89,spoiled,1
Sweets/Desserts,413,75,30.14,spoiled,1
Sweets/Desserts,410,78,29.99,spoiled,1
Sweets/Desserts,415,74,30.32,spoiled,1
Sweets/Desserts,412,73,30.05,spoiled,1
Sweets/Desserts,411,78,29.98,spoiled,1
Sweets/Desserts,412,75,29.78,spoiled,1
Sweets/Desserts,417,74,30.23,spoiled,1
Sweets/Desserts,420,77,29.91,spoiled,1
Sweets/Desserts,417,69,30.34,spoiled,1
Sweets/Desserts,418,76,30.56,spoiled,1
Sweets/Desserts,421,76,30.39,spoiled,1
Sweets/Desserts,413,71,30.48,spoiled,1
Sweets/Desserts,420,69,30.64,spoiled,1
Sweets/Desserts,419,73,30.65,spoiled,1
Sweets/Desserts,421,76,30.78,spoiled,1
Sweets/Desserts,418,76,30.65,spoiled,1
Sweets/Desserts,417,80,30.37,spoiled,1
Sweets/Desserts,421,76,30.94,spoiled,1
Sweets/Desserts,426,71,30.77,spoiled,1
Sweets/Desserts,424,74,30.73,spoiled,1
Sweets/Desserts,420,71,30.96,spoiled,1
Sweets/Desserts,418,74,30.99,spoiled,1
Sweets/Desserts,417,79,30.9,spoiled,1
Sweets/Desserts,427,76,30.88,spoiled,1
Sweets/Desserts,420,73,31.19,spoiled,1
Sweets/Desserts,422,77,31.04,spoiled,1
Sweets/Desserts,428,73,31.24,spoiled,1
Sweets/Desserts,419,67,31.33,spoiled,1
Sweets/Desserts,429,71,31.47,spoiled,1
Sweets/Desserts,424,76,31.7,spoiled,1
Sweets/Desserts,422,77,31.47,spoiled,1
Sweets/Desserts,425,80,31.42,spoiled,1
Sweets/Desserts,424,76,31.78,spoiled,1
Sweets/Desserts,428,79,31.74,spoiled,1
Sweets/Desserts,425,77,31.66,spoiled,1
Sweets/Desserts,421,78,31.73,spoiled,1
Sweets/Desserts,427,78,31.75,spoiled,1
Sweets/Desserts,424,76,31.82,spoiled,1
Sweets/Desserts,429,78,31.83,spoiled,1
Sweets/Desserts,425,73,31.75,spoiled,1
Sweets/Desserts,428,68,31.95,spoiled,1
Sweets/Desserts,430,77,32.26,spoiled,1
Sweets/Desserts,429,76,31.93,spoiled,1
Sweets/Desserts,431,72,32.06,spoiled,1
Sweets/Desserts,433,71,32.02,spoiled,1
Sweets/Desserts,428,75,32.38,spoiled,1
Sweets/Desserts,431,77,32.38,spoiled,1
Sweets/Desserts,422,77,32.12,spoiled,1
Sweets/Desserts,433,72,32.06,spoiled,1
Sweets/Desserts,432,73,32.54,spoiled,1
Sweets/Desserts,430,77,32.26,spoiled,1
Sweets/Desserts,434,75,32.64,spoiled,1
Sweets/Desserts,437,78,32.47,spoiled,1
Sweets/Desserts,433,74,32.72,spoiled,1
Sweets/Desserts,432,77,32.74,spoiled,1
Sweets/Desserts,435,75,32.64,spoiled,1
Sweets/Desserts,431,73,32.64,spoiled,1
Sweets/Desserts,434,78,32.91,spoiled,1
Sweets/Desserts,440,72,32.78,spoiled,1
Sweets/Desserts,437,75,33.1,spoiled,1
Sweets/Desserts,431,76,32.86,spoiled,1
Sweets/Desserts,432,75,33.09,spoiled,1
Sweets/Desserts,438,78,33.03,spoiled,1
Sweets/Desserts,441,77,33.14,spoiled,1
Sweets/Desserts,434,76,33.08,spoiled,1
Sweets/Desserts,440,75,33.21,spoiled,1
Sweets/Desserts,443,81,32.91,spoiled,1
Sweets/Desserts,445,79,33.22,spoiled,1
Sweets/Desserts,441,78,33.31,spoiled,1
Sweets/Desserts,442,77,33.44,spoiled,1
Sweets/Desserts,434,73,33.69,spoiled,1
Sweets/Desserts,447,75,33.45,spoiled,1
Sweets/Desserts,440,77,33.82,spoiled,1
Sweets/Desserts,439,78,33.53,spoiled,1
Sweets/Desserts,442,78,33.54,spoiled,1
Sweets/Desserts,447,77,33.48,spoiled,1
Sweets/Desserts,450,81,33.9,spoiled,1
Sweets/Desserts,444,75,33.87,spoiled,1
Sweets/Desserts,447,78,34.0,spoiled,1
Sweets/Desserts,444,78,33.99,spoiled,1
Sweets/Desserts,441,76,34.02,spoiled,1
Sweets/Desserts,449,76,34.11,spoiled,1
Sweets/Desserts,443,76,34.44,spoiled,1
Sweets/Desserts,450,73,34.1,spoiled,1
Sweets/Desserts,450,76,34.53,spoiled,1
Sweets/Desserts,448,77,34.4,spoiled,1
Sweets/Desserts,452,76,34.38,spoiled,1
Sweets/Desserts,454,69,34.46,spoiled,1
Sweets/Desserts,447,70,33.95,spoiled,1
Sweets/Desserts,446,73,34.44,spoiled,1
Sweets/Desserts,443,75,34.43,spoiled,1
Sweets/Desserts,456,73,34.9,spoiled,1
Sweets/Desserts,448,77,34.59,spoiled,1
Sweets/Desserts,453,79,34.69,spoiled,1
Sweets/Desserts,448,79,34.73,spoiled,1
Sweets/Desserts,455,76,34.6,spoiled,1
Sweets/Desserts,449,78,34.76,spoiled,1
Sweets/Desserts,448,73,35.02,spoiled,1
Sweets/Desserts,451,75,34.63,spoiled,1
Sweets/Desserts,450,71,35.05,spoiled,1
Sweets/Desserts,454,79,34.92,spoiled,1
Sweets/Desserts,453,81,35.3,spoiled,1
Sweets/Desserts,455,74,35.21,spoiled,1
Sweets/Desserts,453,68,34.98,spoiled,1
Sweets/Desserts,452,72,35.2,spoiled,1
Sweets/Desserts,452,73,35.38,spoiled,1
Sweets/Desserts,461,71,35.32,spoiled,1
Sweets/Desserts,456,72,35.44,spoiled,1
Sweets/Desserts,449,76,35.46,spoiled,1
Sweets/Desserts,454,77,35.65,spoiled,1
Sweets/Desserts,456,69,35.63,spoiled,1
Sweets/Desserts,462,73,35.61,spoiled,1
Sweets/Desserts,460,75,35.68,spoiled,1
Sweets/Desserts,455,72,35.56,spoiled,1
Sweets/Desserts,465,76,36.0,spoiled,1
Sweets/Desserts,458,75,36.27,spoiled,1
Sweets/Desserts,462,74,35.83,spoiled,1
Sweets/Desserts,455,72,35.94,spoiled,1
Sweets/Desserts,452,76,36.14,spoiled,1
Sweets/Desserts,455,73,36.19,spoiled,1
Sweets/Desserts,450,70,36.11,spoiled,1
Sweets/Desserts,467,75,35.99,spoiled,1
Sweets/Desserts,461,71,36.46,spoiled,1
Sweets/Desserts,458,70,36.34,spoiled,1
Sweets/Desserts,463,75,36.33,spoiled,1
Sweets/Desserts,463,75,36.24,spoiled,1
Sweets/Desserts,464,72,36.41,spoiled,1
Sweets/Desserts,466,76,36.18,spoiled,1
Sweets/Desserts,462,76,36.61,spoiled,1
Sweets/Desserts,461,76,36.7,spoiled,1
Sweets/Desserts,466,76,36.64,spoiled,1
Sweets/Desserts,467,70,36.51,spoiled,1
Sweets/Desserts,465,79,36.77,spoiled,1
Sweets/Desserts,472,77,36.88,spoiled,1
Sweets/Desserts,464,72,36.7,spoiled,1
Sweets/Desserts,463,75,37.0,spoiled,1
Sweets/Desserts,467,76,36.99,spoiled,1
Sweets/Desserts,465,75,36.92,spoiled,1
Sweets/Desserts,468,80,36.93,spoiled,1
Sweets/Desserts,465,69,37.04,spoiled,1
Sweets/Desserts,467,71,36.98,spoiled,1
Sweets/Desserts,474,68,37.21,spoiled,1
Sweets/Desserts,467,75,37.31,spoiled,1
Sweets/Desserts,466,77,37.45,spoiled,1
Sweets/Desserts,473,76,37.37,spoiled,1
Sweets/Desserts,467,74,37.44,spoiled,1
Sweets/Desserts,468,76,37.39,spoiled,1
Sweets/Desserts,472,74,37.35,spoiled,1
Sweets/Desserts,474,77,37.47,spoiled,1
Sweets/Desserts,475,78,37.8,spoiled,1
Sweets/Desserts,469,72,37.73,spoiled,1
Sweets/Desserts,474,74,37.75,spoiled,1
Sweets/Desserts,471,75,37.47,spoiled,1
Sweets/Desserts,471,79,37.84,spoiled,1
Sweets/Desserts,477,73,37.65,spoiled,1
Sweets/Desserts,472,78,37.71,spoiled,1
Sweets/Desserts,475,71,37.78,spoiled,1
Sweets/Desserts,475,79,37.88,spoiled,1
Other,318,61,21.84,not spoiled,0
Other,317,60,22.19,not spoiled,0
Other,312,62,22.16,not spoiled,0
Other,327,66,21.82,not spoiled,0
Other,319,65,22.2,not spoiled,0
Other,325,63,22.09,not spoiled,0
Other,319,66,22.41,not spoiled,0
Other,323,68,22.06,not spoiled,0
Other,324,66,22.27,not spoiled,0
Other,320,65,22.42,not spoiled,0
Other,327,68,22.41,not spoiled,0
Other,324,62,22.56,not spoiled,0
Other,326,64,22.25,not spoiled,0
Other,329,64,22.77,not spoiled,0
Other,327,61,22.64,not spoiled,0
Other,325,64,22.81,not spoiled,0
Other,332,59,22.77,not spoiled,0
Other,326,71,22.68,not spoiled,0
Other,327,62,22.53,not spoiled,0
Other,327,70,22.68,not spoiled,0
Other,324,65,23.04,not spoiled,0
Other,324,67,23.05,not spoiled,0
Other,327,64,22.79,not spoiled,0
Other,326,66,22.5,not spoiled,0
Other,328,67,22.93,not spoiled,0
Other,332,67,22.96,not spoiled,0
Other,329,67,23.01,not spoiled,0
Other,331,64,23.17,not spoiled,0
Other,329,64,23.26,not spoiled,0
Other,339,60,23.32,not spoiled,0
Other,336,67,23.27,not spoiled,0
Other,331,68,22.98,not spoiled,0
Other,333,70,23.24,not spoiled,0
Other,328,66,23.67,not spoiled,0
Other,332,63,23.42,not spoiled,0
Other,331,60,23.46,not spoiled,0
Other,336,68,23.5,not spoiled,0
Other,331,60,23.55,not spoiled,0
Other,339,64,23.17,not spoiled,0
Other,334,64,23.53,not spoiled,0
Other,332,65,23.6,not spoiled,0
Other,335,65,23.84,not spoiled,0
Other,338,65,23.7,not spoiled,0
Other,338,58,23.48,not spoiled,0
Other,337,65,23.83,not spoiled,0
Other,340,58,23.69,not spoiled,0
Other,340,67,23.67,not spoiled,0
Other,340,63,23.77,not spoiled,0
Other,337,59,24.01,not spoiled,0
Other,338,63,24.16,not spoiled,0
Other,338,63,24.08,not spoiled,0
Other,338,69,24.15,not spoiled,0
Other,340,66,24.16,not spoiled,0
Other,340,66,24.15,not spoiled,0
Other,345,69,24.28,not spoiled,0
Other,339,65,23.85,not spoiled,0
Other,338,67,24.27,not spoiled,0
Other,343,67,24.14,not spoiled,0
Other,342,61,24.51,not spoiled,0
Other,340,69,24.35,not spoiled,0
Other,345,61,24.42,not spoiled,0
Other,342,68,24.23,not spoiled,0
Other,348,60,24.65,not spoiled,0
Other,341,67,24.63,not spoiled,0
Other,342,71,24.66,not spoiled,0
Other,345,64,24.49,not spoiled,0
Other,349,64,24.54,not spoiled,0
Other,343,67,24.73,not spoiled,0
Other,347,64,24.63,not spoiled,0
Other,342,70,24.84,not spoiled,0
Other,349,66,24.49,not spoiled,0
Other,345,64,24.78,not spoiled,0
Other,349,63,25.17,not spoiled,0
Other,349,62,25.0,not spoiled,0
Other,342,63,25.0,not spoiled,0
Other,349,64,25.32,not spoiled,0
Other,347,64,24.71,not spoiled,0
Other,350,63,24.98,not spoiled,0
Other,347,71,25.08,not spoiled,0
Other,348,62,25.31,not spoiled,0
Other,354,65,25.35,not spoiled,0
Other,354,67,25.13,not spoiled,0
Other,348,67,25.45,not spoiled,0
Other,357,65,25.28,not spoiled,0
Other,344,64,25.56,not spoiled,0
Other,353,66,25.26,not spoiled,0
Other,348,66,25.44,not spoiled,0
Other,354,64,25.43,not spoiled,0
Other,352,60,25.7,not spoiled,0
Other,350,64,25.5,not spoiled,0
Other,352,62,25.61,not spoiled,0
Other,352,63,25.74,not spoiled,0
Other,355,65,25.78,not spoiled,0
Other,358,66,25.87,not spoiled,0
Other,361,70,25.81,not spoiled,0
Other,355,63,25.76,not spoiled,0
Other,357,67,25.81,not spoiled,0
Other,360,66,25.91,not spoiled,0
Other,355,69,25.98,not spoiled,0
Other,355,67,25.96,not spoiled,0
Other,363,62,26.03,not spoiled,0
Other,357,60,25.84,not spoiled,0
Other,359,66,26.2,not spoiled,0
Other,354,63,26.17,not spoiled,0
Other,357,62,26.33,not spoiled,0
Other,365,61,26.22,not spoiled,0
Other,361,65,26.0,not spoiled,0
Other,360,70,26.25,not spoiled,0
Other,365,64,26.31,not spoiled,0
Other,356,67,26.5,not spoiled,0
Other,360,65,26.11,not spoiled,0
Other,368,61,26.47,not spoiled,0
Other,362,67,26.58,not spoiled,0
Other,362,62,26.45,not spoiled,0
Other,366,65,26.6,not spoiled,0
Other,367,64,26.53,not spoiled,0
Other,360,68,26.56,not spoiled,0
Other,365,62,26.65,not spoiled,0
Other,370,66,26.64,not spoiled,0
Other,363,62,26.89,not spoiled,0
Other,364,63,26.72,not spoiled,0
Other,365,54,26.73,not spoiled,0
Other,368,71,27.17,not spoiled,0
Other,362,67,27.09,not spoiled,0
Other,357,63,26.71,not spoiled,0
Other,368,62,26.91,not spoiled,0
Other,371,64,27.11,not spoiled,0
Other,367,67,27.16,not spoiled,0
Other,366,59,26.93,not spoiled,0
Other,368,65,27.36,not spoiled,0
Other,374,70,27.35,not spoiled,0
Other,367,62,27.34,not spoiled,0
Other,371,65,27.51,not spoiled,0
Other,366,72,27.42,not spoiled,0
Other,367,67,27.46,not spoiled,0
Other,373,65,27.66,not spoiled,0
Other,376,67,27.64,not spoiled,0
Other,374,64,27.39,not spoiled,0
Other,366,69,27.65,not spoiled,0
Other,371,64,27.49,not spoiled,0
Other,373,59,27.71,not spoiled,0
Other,373,64,27.74,not spoiled,0
Other,367,62,27.51,not spoiled,0
Other,370,64,27.73,not spoiled,0
Other,372,64,27.83,not spoiled,0
Other,374,69,27.77,not spoiled,0
Other,369,67,27.92,not spoiled,0
Other,377,66,28.03,not spoiled,0
Other,375,65,27.95,not spoiled,0
Other,373,62,28.03,not spoiled,0
Other,377,58,28.24,not spoiled,0
Other,372,65,28.15,not spoiled,0
Other,377,67,28.15,not spoiled,0
Other,372,65,28.01,not spoiled,0
Other,373,63,28.3,not spoiled,0
Other,377,66,28.29,not spoiled,0
Other,376,65,28.47,not spoiled,0
Other,380,70,28.32,not spoiled,0
Other,379,69,28.08,not spoiled,0
Other,386,68,28.14,spoiled,1
Other,379,67,28.55,not spoiled,0
Other,370,61,28.39,not spoiled,0
Other,375,67,28.58,not spoiled,0
Other,378,66,28.57,not spoiled,0
Other,392,67,28.57,spoiled,1
Other,382,66,28.62,spoiled,1
Other,386,66,28.55,spoiled,1
Other,386,73,28.72,spoiled,1
Other,379,65,28.67,not spoiled,0
Other,378,68,28.74,not spoiled,0
Other,386,64,28.79,spoiled,1
Other,377,67,28.85,not spoiled,0
Other,387,68,29.06,spoiled,1
Other,385,66,28.94,spoiled,1
Other,387,70,29.15,spoiled,1
Other,387,62,29.27,spoiled,1
Other,387,64,29.21,spoiled,1
Other,387,66,29.2,spoiled,1
Other,388,68,29.21,spoiled,1
Other,387,66,29.33,spoiled,1
Other,383,69,29.25,spoiled,1
Other,387,63,29.43,spoiled,1
Other,395,62,29.41,spoiled,1
Other,390,66,29.31,spoiled,1
Other,392,65,29.54,spoiled,1
Other,386,67,29.46,spoiled,1
Other,387,65,29.47,spoiled,1
Other,386,64,29.45,spoiled,1
Other,386,65,29.59,spoiled,1
Other,386,65,29.75,spoiled,1
Other,392,64,29.78,spoiled,1
Other,391,64,29.74,spoiled,1
Other,395,64,29.81,spoiled,1
Other,391,68,29.96,spoiled,1
Other,386,66,29.78,spoiled,1
Other,394,72,29.68,spoiled,1
Other,387,65,30.08,spoiled,1
Other,394,63,29.85,spoiled,1
Other,392,73,29.86,spoiled,1
Other,395,66,29.74,spoiled,1
Other,391,68,30.13,spoiled,1
Other,398,67,29.84,spoiled,1
Other,396,67,30.01,spoiled,1
Other,395,67,30.25,spoiled,1
Other,391,62,30.32,spoiled,1
Other,402,66,30.15,spoiled,1
Other,395,61,30.27,spoiled,1
Other,398,64,30.2,spoiled,1
Other,395,63,30.29,spoiled,1
Other,410,66,30.45,spoiled,1
Other,399,66,30.37,spoiled,1
Other,397,66,30.45,spoiled,1
Other,401,66,30.31,spoiled,1
Other,402,63,30.74,spoiled,1
Other,401,64,30.69,spoiled,1
Other,400,68,30.77,spoiled,1
Other,402,68,30.88,spoiled,1
Other,401,62,30.61,spoiled,1
Other,402,60,30.72,spoiled,1
Other,400,63,30.53,spoiled,1
Other,398,68,31.32,spoiled,1
Other,405,69,30.87,spoiled,1
Other,405,62,31.09,spoiled,1
Other,407,66,30.79,spoiled,1
Other,404,71,31.16,spoiled,1
Other,404,66,31.33,spoiled,1
Other,400,69,31.08,spoiled,1
Other,405,68,30.98,spoiled,1
Other,407,62,31.15,spoiled,1
Other,400,64,30.88,spoiled,1
Other,409,65,31.25,spoiled,1
Other,404,65,31.42,spoiled,1
Other,406,68,31.33,spoiled,1
Other,409,66,31.33,spoiled,1
Other,408,56,31.49,spoiled,1
Other,412,61,31.54,spoiled,1
Other,410,58,31.25,spoiled,1
Other,408,66,31.55,spoiled,1
Other,400,66,31.94,spoiled,1
Other,413,66,31.41,spoiled,1
Other,406,62,31.64,spoiled,1
Other,413,67,31.99,spoiled,1
Other,412,67,31.9,spoiled,1
Other,410,61,31.7,spoiled,1
Other,414,61,31.85,spoiled,1
Other,413,65,31.86,spoiled,1
Other,413,70,31.78,spoiled,1
Other,407,70,31.93,spoiled,1
Other,413,67,31.94,spoiled,1
Other,410,63,32.03,spoiled,1
Other,410,68,31.95,spoiled,1
Other,413,64,31.91,spoiled,1
Other,419,63,32.13,spoiled,1
Other,416,59,32.44,spoiled,1
Other,417,65,32.23,spoiled,1
Other,418,63,32.21,spoiled,1
Other,413,65,32.41,spoiled,1
Other,412,58,32.32,spoiled,1
Other,411,66,32.66,spoiled,1
Other,418,58,32.42,spoiled,1
Other,420,68,32.56,spoiled,1
Other,421,67,32.39,spoiled,1
Other,416,64,32.62,spoiled,1
Other,423,67,32.62,spoiled,1
Other,425,62,32.61,spoiled,1
Other,421,65,32.59,spoiled,1
Other,424,67,32.61,spoiled,1
Other,423,56,32.78,spoiled,1
Other,420,64,32.88,spoiled,1
Other,419,65,32.8,spoiled,1
Other,416,64,32.91,spoiled,1
Other,420,69,32.9,spoiled,1
Other,421,62,32.96,spoiled,1
Other,422,63,32.95,spoiled,1
Other,422,59,33.03,spoiled,1
Other,416,70,33.47,spoiled,1
Other,426,64,33.15,spoiled,1
Other,427,64,33.24,spoiled,1
Other,425,65,33.25,spoiled,1
Other,421,67,33.18,spoiled,1
Other,426,66,33.46,spoiled,1
Other,425,73,33.26,spoiled,1
Other,427,66,33.5,spoiled,1
Other,431,64,33.33,spoiled,1
Other,426,63,33.28,spoiled,1
Other,427,64,33.52,spoiled,1
Other,425,60,33.34,spoiled,1
Other,430,65,33.63,spoiled,1
Other,430,67,33.41,spoiled,1
Other,429,63,33.58,spoiled,1
Other,426,63,33.45,spoiled,1
Other,427,70,34.13,spoiled,1
Other,424,61,33.5,spoiled,1
Other,428,59,33.79,spoiled,1
Other,432,62,34.0,spoiled,1
Other,432,60,34.02,spoiled,1
Other,431,66,34.04,spoiled,1
Other,436,64,33.9,spoiled,1
Other,433,64,34.19,spoiled,1
Other,430,68,34.17,spoiled,1
Other,430,63,34.1,spoiled,1
Other,432,67,34.15,spoiled,1
Other,432,70,34.1,spoiled,1
Other,436,64,34.05,spoiled,1
Other,435,67,34.42,spoiled,1
Other,433,64,34.47,spoiled,1
Other,434,68,34.18,spoiled,1
Other,437,60,34.33,spoiled,1
Other,438,60,34.37,spoiled,1
Other,430,64,34.43,spoiled,1
Other,436,62,34.48,spoiled,1
Other,437,63,34.65,spoiled,1
Other,439,64,34.44,spoiled,1
Other,438,67,34.47,spoiled,1
Other,439,64,34.82,spoiled,1
Other,437,63,34.6,spoiled,1
Other,436,64,34.52,spoiled,1
Other,441,63,34.68,spoiled,1
Other,442,62,34.74,spoiled,1
Other,442,60,35.07,spoiled,1
Other,442,65,35.01,spoiled,1
Other,437,63,35.09,spoiled,1
Other,439,68,35.08,spoiled,1
Other,444,61,35.14,spoiled,1
Other,443,63,34.93,spoiled,1
Other,442,70,35.04,spoiled,1
Other,441,62,34.97,spoiled,1
Other,446,64,35.12,spoiled,1
Other,438,61,35.3,spoiled,1
Other,444,61,35.26,spoiled,1
Other,444,70,35.47,spoiled,1
Other,440,66,35.14,spoiled,1
Other,449,65,35.43,spoiled,1
Other,437,60,35.21,spoiled,1
Other,446,66,35.45,spoiled,1
Other,447,68,35.59,spoiled,1
Other,443,68,35.49,spoiled,1
Other,447,67,35.64,spoiled,1
Other,446,62,35.45,spoiled,1
Other,450,66,35.39,spoiled,1
Other,458,67,35.76,spoiled,1
Other,449,60,35.98,spoiled,1
Other,450,62,35.61,spoiled,1
Other,446,68,35.98,spoiled,1
Other,450,68,35.85,spoiled,1
Other,448,60,35.68,spoiled,1
Other,452,67,35.75,spoiled,1
Other,446,65,35.96,spoiled,1
Other,447,67,35.94,spoiled,1
